label,beijingValue,shanghaiValue,chengduValue,guangzhouValue,shenzhenValue
4/4/2015 19:00,93,111,38,14,48
4/4/2015 20:00,96,110,38,14,39
4/4/2015 21:00,86,119,31,17,43
4/4/2015 22:00,103,116,22,15,42
4/4/2015 23:00,112,110,22,16,42
4/5/2015 0:00,121,104,11,12,38
4/5/2015 1:00,131,104,8,12,36
4/5/2015 2:00,133,87,11,11,33
4/5/2015 3:00,137,78,7,11,33
4/5/2015 4:00,134,72,13,12,41
4/5/2015 5:00,147,51,14,11,44
4/5/2015 6:00,141,33,13,13,65
4/5/2015 7:00,51,50,18,24,87
4/5/2015 8:00,21,43,17,14,111
4/5/2015 9:00,26,43,23,12,110
4/5/2015 10:00,27,46,30,15,113
4/5/2015 11:00,18,60,33,17,116
4/5/2015 12:00,24,57,38,15,101
4/5/2015 13:00,21,54,37,21,84
4/5/2015 14:00,20,44,37,14,74
4/5/2015 15:00,24,57,37,18,68
4/5/2015 16:00,19,40,40,11,59
4/5/2015 17:00,19,52,33,21,56
4/5/2015 18:00,24,46,30,18,59
4/5/2015 19:00,17,30,43,29,36
4/5/2015 20:00,25,25,31,29,33
4/5/2015 21:00,28,22,19,30,33
4/5/2015 22:00,26,18,17,22,29
4/5/2015 23:00,20,6,19,35,24
4/6/2015 0:00,21,19,10,34,19
4/6/2015 1:00,20,8,10,36,22
4/6/2015 2:00,21,8,9,30,18
4/6/2015 3:00,14,9,16,24,16
4/6/2015 4:00,16,9,21,28,18
4/6/2015 5:00,15,7,26,28,19
4/6/2015 6:00,17,4,22,28,22
4/6/2015 7:00,14,6,18,19,16
4/6/2015 8:00,17,13,24,15,24
4/6/2015 9:00,22,17,22,12,22
4/6/2015 10:00,20,25,17,6,19
4/6/2015 11:00,16,19,7,12,15
4/6/2015 12:00,13,24,11,14,22
4/6/2015 13:00,-999,23,9,24,21
4/6/2015 14:00,-999,20,13,29,23
4/6/2015 15:00,-999,15,17,37,25
4/6/2015 16:00,-999,25,15,38,70
4/6/2015 17:00,-999,40,14,43,52
4/6/2015 18:00,-999,47,17,56,30
4/6/2015 19:00,-999,43,17,59,29
4/6/2015 20:00,-999,36,14,59,36
4/6/2015 21:00,37,36,11,40,58
4/6/2015 22:00,44,38,17,44,60
4/6/2015 23:00,40,35,13,33,47
4/7/2015 0:00,48,32,16,30,41
4/7/2015 1:00,49,28,19,34,48
4/7/2015 2:00,12,18,19,32,63
4/7/2015 3:00,10,22,22,33,47
4/7/2015 4:00,16,25,15,22,30
4/7/2015 5:00,9,20,25,15,24
4/7/2015 6:00,10,19,23,10,30
4/7/2015 7:00,15,29,21,12,37
4/7/2015 8:00,13,31,26,41,30
4/7/2015 9:00,11,33,19,62,25
4/7/2015 10:00,10,27,34,69,27
4/7/2015 11:00,12,27,26,63,32
4/7/2015 12:00,12,-999,32,64,26
4/7/2015 13:00,11,33,34,65,24
4/7/2015 14:00,12,27,31,63,24
4/7/2015 15:00,16,18,34,57,24
4/7/2015 16:00,19,27,27,47,23
4/7/2015 17:00,22,20,23,44,23
4/7/2015 18:00,28,23,31,55,19
4/7/2015 19:00,36,20,30,56,25
4/7/2015 20:00,55,19,32,45,24
4/7/2015 21:00,61,16,31,34,46
4/7/2015 22:00,63,24,35,30,45
4/7/2015 23:00,68,27,28,16,51
4/8/2015 0:00,72,40,23,4,44
4/8/2015 1:00,78,39,29,7,66
4/8/2015 2:00,86,41,38,8,71
4/8/2015 3:00,88,42,29,11,75
4/8/2015 4:00,95,30,36,8,68
4/8/2015 5:00,84,30,35,9,62
4/8/2015 6:00,93,24,31,8,52
4/8/2015 7:00,98,31,31,6,65
4/8/2015 8:00,102,27,33,9,61
4/8/2015 9:00,103,28,32,9,59
4/8/2015 10:00,92,36,45,16,66
4/8/2015 11:00,70,30,54,11,68
4/8/2015 12:00,74,28,59,14,59
4/8/2015 13:00,89,-999,66,15,68
4/8/2015 14:00,89,-999,73,13,73
4/8/2015 15:00,106,-999,63,11,84
4/8/2015 16:00,109,-999,62,14,94
4/8/2015 17:00,124,-999,60,14,99
4/8/2015 18:00,123,-999,56,17,97
4/8/2015 19:00,132,-999,55,18,94
4/8/2015 20:00,139,-999,47,16,95
4/8/2015 21:00,136,-999,51,17,109
4/8/2015 22:00,140,-999,58,13,120
4/8/2015 23:00,141,24,53,17,87
4/9/2015 0:00,122,21,43,19,57
4/9/2015 1:00,137,-999,42,22,57
4/9/2015 2:00,143,-999,38,23,56
4/9/2015 3:00,128,-999,40,19,55
4/9/2015 4:00,122,-999,35,23,62
4/9/2015 5:00,141,-999,31,17,64
4/9/2015 6:00,138,22,30,25,77
4/9/2015 7:00,133,-999,35,22,84
4/9/2015 8:00,123,-999,36,27,76
4/9/2015 9:00,145,-999,38,26,78
4/9/2015 10:00,163,-999,42,24,87
4/9/2015 11:00,177,-999,59,47,92
4/9/2015 12:00,180,24,60,46,94
4/9/2015 13:00,187,-999,54,54,90
4/9/2015 14:00,182,-999,49,44,96
4/9/2015 15:00,158,-999,49,44,94
4/9/2015 16:00,127,22,44,37,94
4/9/2015 17:00,155,-999,46,31,94
4/9/2015 18:00,189,-999,64,23,74
4/9/2015 19:00,213,-999,53,29,90
4/9/2015 20:00,232,-999,69,26,80
4/9/2015 21:00,232,-999,66,20,70
4/9/2015 22:00,238,38,53,19,66
4/9/2015 23:00,237,-999,51,20,72
4/10/2015 0:00,239,33,29,12,70
4/10/2015 1:00,222,38,35,18,70
4/10/2015 2:00,238,42,36,15,75
4/10/2015 3:00,236,-999,39,21,74
4/10/2015 4:00,224,37,33,15,89
4/10/2015 5:00,201,-999,39,11,109
4/10/2015 6:00,208,42,43,17,108
4/10/2015 7:00,200,41,46,16,112
4/10/2015 8:00,209,-999,49,13,113
4/10/2015 9:00,205,-999,49,16,127
4/10/2015 10:00,216,-999,46,12,117
4/10/2015 11:00,199,-999,48,13,79
4/10/2015 12:00,156,-999,44,17,69
4/10/2015 13:00,126,-999,27,15,66
4/10/2015 14:00,115,-999,38,17,65
4/10/2015 15:00,115,-999,38,21,65
4/10/2015 16:00,108,-999,40,16,74
4/10/2015 17:00,109,-999,38,21,81
4/10/2015 18:00,63,-999,30,19,97
4/10/2015 19:00,78,-999,69,25,110
4/10/2015 20:00,91,41,60,30,75
4/10/2015 21:00,101,-999,54,17,156
4/10/2015 22:00,57,-999,53,10,134
4/10/2015 23:00,66,-999,55,16,122
4/11/2015 0:00,116,-999,49,15,118
4/11/2015 1:00,227,-999,54,16,116
4/11/2015 2:00,255,-999,61,23,112
4/11/2015 3:00,250,-999,71,19,116
4/11/2015 4:00,245,-999,80,17,117
4/11/2015 5:00,240,-999,77,18,125
4/11/2015 6:00,237,42,80,18,130
4/11/2015 7:00,219,45,80,23,128
4/11/2015 8:00,199,32,89,30,112
4/11/2015 9:00,169,28,93,25,119
4/11/2015 10:00,150,-999,83,32,126
4/11/2015 11:00,125,27,68,36,112
4/11/2015 12:00,136,27,54,43,107
4/11/2015 13:00,108,38,50,35,85
4/11/2015 14:00,93,44,37,31,53
4/11/2015 15:00,86,46,26,34,74
4/11/2015 16:00,87,-999,28,38,41
4/11/2015 17:00,101,-999,23,39,87
4/11/2015 18:00,145,-999,25,43,79
4/11/2015 19:00,149,-999,35,44,58
4/11/2015 20:00,118,-999,32,42,79
4/11/2015 21:00,102,-999,36,31,75
4/11/2015 22:00,33,-999,39,39,90
4/11/2015 23:00,16,-999,44,36,82
4/12/2015 0:00,11,-999,44,38,74
4/12/2015 1:00,10,-999,59,44,64
4/12/2015 2:00,26,-999,57,41,49
4/12/2015 3:00,23,-999,69,38,36
4/12/2015 4:00,20,51,87,40,22
4/12/2015 5:00,18,56,88,43,24
4/12/2015 6:00,21,-999,-999,40,28
4/12/2015 7:00,16,54,114,40,48
4/12/2015 8:00,21,44,105,38,66
4/12/2015 9:00,19,43,98,38,72
4/12/2015 10:00,11,38,83,43,75
4/12/2015 11:00,11,49,71,45,65
4/12/2015 12:00,15,37,66,35,84
4/12/2015 13:00,21,-999,56,33,76
4/12/2015 14:00,28,-999,41,29,71
4/12/2015 15:00,24,-999,42,34,69
4/12/2015 16:00,19,42,39,34,67
4/12/2015 17:00,20,41,32,34,75
4/12/2015 18:00,15,42,33,42,73
4/12/2015 19:00,17,49,42,44,71
4/12/2015 20:00,11,45,45,57,77
4/12/2015 21:00,10,56,50,68,73
4/12/2015 22:00,15,65,47,73,71
4/12/2015 23:00,17,45,51,80,84
4/13/2015 0:00,16,-999,48,78,83
4/13/2015 1:00,12,42,47,81,81
4/13/2015 2:00,14,44,55,74,80
4/13/2015 3:00,17,43,55,65,81
4/13/2015 4:00,20,-999,54,54,95
4/13/2015 5:00,25,-999,58,51,103
4/13/2015 6:00,13,-999,71,50,97
4/13/2015 7:00,28,-999,96,54,96
4/13/2015 8:00,29,-999,122,49,96
4/13/2015 9:00,35,-999,113,47,85
4/13/2015 10:00,35,-999,127,56,88
4/13/2015 11:00,40,-999,119,54,69
4/13/2015 12:00,43,-999,91,50,69
4/13/2015 13:00,46,-999,117,45,67
4/13/2015 14:00,38,-999,77,49,67
4/13/2015 15:00,46,-999,50,45,59
4/13/2015 16:00,50,-999,56,43,60
4/13/2015 17:00,50,38,66,42,52
4/13/2015 18:00,46,36,58,48,59
4/13/2015 19:00,52,36,58,59,60
4/13/2015 20:00,52,41,72,59,70
4/13/2015 21:00,53,46,65,52,87
4/13/2015 22:00,63,37,57,75,97
4/13/2015 23:00,60,55,56,45,107
4/14/2015 0:00,66,63,54,39,117
4/14/2015 1:00,71,59,61,26,124
4/14/2015 2:00,79,47,66,22,109
4/14/2015 3:00,72,47,70,20,114
4/14/2015 4:00,83,47,76,20,127
4/14/2015 5:00,97,42,85,23,130
4/14/2015 6:00,93,38,93,22,118
4/14/2015 7:00,69,59,105,22,114
4/14/2015 8:00,77,69,98,23,85
4/14/2015 9:00,69,87,90,24,77
4/14/2015 10:00,49,89,79,18,47
4/14/2015 11:00,45,89,69,18,51
4/14/2015 12:00,53,84,68,20,50
4/14/2015 13:00,64,71,82,28,50
4/14/2015 14:00,49,66,106,24,56
4/14/2015 15:00,45,62,114,30,54
4/14/2015 16:00,53,62,82,38,48
4/14/2015 17:00,50,63,85,41,50
4/14/2015 18:00,52,64,89,42,59
4/14/2015 19:00,50,63,83,53,61
4/14/2015 20:00,78,75,82,79,59
4/14/2015 21:00,63,78,84,95,62
4/14/2015 22:00,62,79,107,69,94
4/14/2015 23:00,58,79,131,57,127
4/15/2015 0:00,62,86,144,50,144
4/15/2015 1:00,72,87,148,54,132
4/15/2015 2:00,92,89,132,48,119
4/15/2015 3:00,96,90,123,56,124
4/15/2015 4:00,99,86,121,55,97
4/15/2015 5:00,102,81,132,72,90
4/15/2015 6:00,102,88,153,80,111
4/15/2015 7:00,127,85,160,78,114
4/15/2015 8:00,144,78,147,70,99
4/15/2015 9:00,128,70,133,69,87
4/15/2015 10:00,143,61,108,58,105
4/15/2015 11:00,140,54,96,57,90
4/15/2015 12:00,143,48,90,60,81
4/15/2015 13:00,142,47,71,56,69
4/15/2015 14:00,132,40,66,58,78
4/15/2015 15:00,135,51,49,43,99
4/15/2015 16:00,139,59,48,41,99
4/15/2015 17:00,165,55,50,34,101
4/15/2015 18:00,328,69,47,37,97
4/15/2015 19:00,722,71,68,34,90
4/15/2015 20:00,161,75,83,33,86
4/15/2015 21:00,134,79,81,34,86
4/15/2015 22:00,130,73,76,35,84
4/15/2015 23:00,128,71,73,40,74
4/16/2015 0:00,128,76,71,44,26
4/16/2015 1:00,101,70,73,43,10
4/16/2015 2:00,74,77,77,53,14
4/16/2015 3:00,59,76,84,56,17
4/16/2015 4:00,44,87,81,71,22
4/16/2015 5:00,37,69,93,70,28
4/16/2015 6:00,35,68,103,77,36
4/16/2015 7:00,31,74,115,77,41
4/16/2015 8:00,32,83,126,74,44
4/16/2015 9:00,28,83,169,63,44
4/16/2015 10:00,-999,69,132,73,44
4/16/2015 11:00,7,77,109,83,39
4/16/2015 12:00,7,67,89,81,27
4/16/2015 13:00,8,64,87,78,22
4/16/2015 14:00,3,77,71,79,28
4/16/2015 15:00,1,72,72,83,34
4/16/2015 16:00,12,85,65,76,44
4/16/2015 17:00,16,65,69,73,48
4/16/2015 18:00,18,45,73,67,50
4/16/2015 19:00,32,42,60,64,59
4/16/2015 20:00,34,36,85,57,57
4/16/2015 21:00,44,40,91,54,67
4/16/2015 22:00,43,42,98,60,57
4/16/2015 23:00,43,32,101,70,60
4/17/2015 0:00,45,34,98,70,48
4/17/2015 1:00,45,32,107,75,45
4/17/2015 2:00,50,37,132,79,53
4/17/2015 3:00,51,38,125,80,53
4/17/2015 4:00,42,41,112,76,40
4/17/2015 5:00,53,34,117,80,42
4/17/2015 6:00,60,39,122,76,52
4/17/2015 7:00,62,31,125,67,60
4/17/2015 8:00,61,33,123,59,67
4/17/2015 9:00,79,33,92,53,61
4/17/2015 10:00,76,27,74,62,-999
4/17/2015 11:00,77,22,56,68,52
4/17/2015 12:00,67,31,48,53,42
4/17/2015 13:00,71,30,61,41,46
4/17/2015 14:00,63,42,57,17,51
4/17/2015 15:00,62,28,48,23,73
4/17/2015 16:00,86,33,69,21,72
4/17/2015 17:00,108,28,63,24,85
4/17/2015 18:00,105,40,56,23,91
4/17/2015 19:00,130,30,64,21,101
4/17/2015 20:00,139,31,65,24,106
4/17/2015 21:00,139,32,66,26,100
4/17/2015 22:00,108,40,70,24,102
4/17/2015 23:00,130,38,73,25,115
4/18/2015 0:00,129,52,55,25,98
4/18/2015 1:00,121,51,58,25,104
4/18/2015 2:00,119,54,66,23,102
4/18/2015 3:00,118,53,68,36,108
4/18/2015 4:00,122,50,77,30,116
4/18/2015 5:00,126,52,73,37,140
4/18/2015 6:00,144,54,74,38,164
4/18/2015 7:00,153,47,78,40,193
4/18/2015 8:00,164,50,70,41,112
4/18/2015 9:00,161,54,65,43,91
4/18/2015 10:00,171,57,60,34,111
4/18/2015 11:00,175,51,70,36,108
4/18/2015 12:00,161,46,67,28,91
4/18/2015 13:00,152,68,36,31,47
4/18/2015 14:00,173,74,27,25,50
4/18/2015 15:00,196,73,29,30,78
4/18/2015 16:00,180,71,34,34,117
4/18/2015 17:00,162,50,40,35,109
4/18/2015 18:00,172,54,47,26,103
4/18/2015 19:00,89,64,50,27,88
4/18/2015 20:00,44,57,53,31,75
4/18/2015 21:00,61,63,52,41,82
4/18/2015 22:00,122,72,53,30,68
4/18/2015 23:00,109,76,48,37,39
4/19/2015 0:00,109,-999,46,33,41
4/19/2015 1:00,103,64,36,23,39
4/19/2015 2:00,106,66,38,31,47
4/19/2015 3:00,81,62,43,28,45
4/19/2015 4:00,45,88,46,24,43
4/19/2015 5:00,57,96,46,26,59
4/19/2015 6:00,44,109,50,23,50
4/19/2015 7:00,30,95,59,23,47
4/19/2015 8:00,28,114,51,25,49
4/19/2015 9:00,48,137,48,33,52
4/19/2015 10:00,42,138,42,41,54
4/19/2015 11:00,27,171,38,47,48
4/19/2015 12:00,28,188,37,36,54
4/19/2015 13:00,35,206,32,39,54
4/19/2015 14:00,35,182,32,40,42
4/19/2015 15:00,38,153,38,38,43
4/19/2015 16:00,35,163,41,27,62
4/19/2015 17:00,61,131,24,33,37
4/19/2015 18:00,96,143,19,35,40
4/19/2015 19:00,87,90,30,31,41
4/19/2015 20:00,87,52,20,39,48
4/19/2015 21:00,79,39,22,34,48
4/19/2015 22:00,77,49,34,34,61
4/19/2015 23:00,87,22,36,30,62
4/20/2015 0:00,87,38,37,34,56
4/20/2015 1:00,92,25,42,23,56
4/20/2015 2:00,88,24,48,30,87
4/20/2015 3:00,90,28,50,25,95
4/20/2015 4:00,97,37,44,15,84
4/20/2015 5:00,96,41,46,26,95
4/20/2015 6:00,109,40,47,24,88
4/20/2015 7:00,95,32,49,27,121
4/20/2015 8:00,71,39,51,38,115
4/20/2015 9:00,52,45,68,34,53
4/20/2015 10:00,30,47,61,32,66
4/20/2015 11:00,26,52,83,17,58
4/20/2015 12:00,41,59,41,15,42
4/20/2015 13:00,26,64,34,18,32
4/20/2015 14:00,44,71,20,10,20
4/20/2015 15:00,42,72,67,7,29
4/20/2015 16:00,61,69,66,15,25
4/20/2015 17:00,57,54,59,15,14
4/20/2015 18:00,75,52,51,25,27
4/20/2015 19:00,116,48,49,20,31
4/20/2015 20:00,137,49,50,22,34
4/20/2015 21:00,96,47,43,24,40
4/20/2015 22:00,87,39,49,21,61
4/20/2015 23:00,78,36,53,13,61
4/21/2015 0:00,62,-999,56,9,48
4/21/2015 1:00,53,35,57,8,49
4/21/2015 2:00,53,36,51,14,60
4/21/2015 3:00,56,40,53,15,71
4/21/2015 4:00,61,47,65,13,84
4/21/2015 5:00,66,39,56,10,101
4/21/2015 6:00,96,44,45,19,106
4/21/2015 7:00,101,50,52,18,111
4/21/2015 8:00,110,54,58,19,115
4/21/2015 9:00,107,42,38,14,140
4/21/2015 10:00,113,48,30,16,117
4/21/2015 11:00,96,38,25,15,143
4/21/2015 12:00,96,36,40,21,133
4/21/2015 13:00,57,28,47,14,111
4/21/2015 14:00,44,34,24,21,63
4/21/2015 15:00,46,22,23,19,60
4/21/2015 16:00,69,23,25,13,49
4/21/2015 17:00,37,29,33,19,35
4/21/2015 18:00,18,25,41,24,45
4/21/2015 19:00,27,38,36,28,44
4/21/2015 20:00,22,39,26,27,61
4/21/2015 21:00,25,50,18,21,102
4/21/2015 22:00,26,41,16,25,73
4/21/2015 23:00,35,45,18,22,94
4/22/2015 0:00,48,58,15,21,87
4/22/2015 1:00,59,68,13,23,69
4/22/2015 2:00,58,57,12,18,57
4/22/2015 3:00,67,54,15,22,62
4/22/2015 4:00,66,61,19,23,110
4/22/2015 5:00,74,53,11,32,95
4/22/2015 6:00,84,60,24,30,131
4/22/2015 7:00,84,68,20,28,197
4/22/2015 8:00,91,74,24,28,197
4/22/2015 9:00,52,74,40,29,154
4/22/2015 10:00,41,73,44,31,132
4/22/2015 11:00,45,70,41,29,83
4/22/2015 12:00,39,71,39,33,63
4/22/2015 13:00,43,63,42,35,40
4/22/2015 14:00,40,62,41,34,42
4/22/2015 15:00,38,67,39,26,33
4/22/2015 16:00,38,76,40,30,35
4/22/2015 17:00,42,90,50,30,45
4/22/2015 18:00,45,87,42,27,38
4/22/2015 19:00,46,94,47,34,38
4/22/2015 20:00,40,104,47,34,75
4/22/2015 21:00,47,100,44,35,43
4/22/2015 22:00,50,-999,48,35,37
4/22/2015 23:00,52,-999,59,43,33
4/23/2015 0:00,54,87,53,47,36
4/23/2015 1:00,58,-999,54,54,33
4/23/2015 2:00,63,-999,46,58,46
4/23/2015 3:00,68,-999,43,51,49
4/23/2015 4:00,72,64,52,54,58
4/23/2015 5:00,65,-999,49,52,47
4/23/2015 6:00,80,-999,55,49,42
4/23/2015 7:00,92,-999,57,40,60
4/23/2015 8:00,99,-999,56,48,52
4/23/2015 9:00,90,-999,65,47,47
4/23/2015 10:00,80,-999,58,46,56
4/23/2015 11:00,83,-999,61,46,45
4/23/2015 12:00,82,-999,55,47,42
4/23/2015 13:00,88,-999,47,63,41
4/23/2015 14:00,76,-999,46,68,42
4/23/2015 15:00,61,-999,45,76,47
4/23/2015 16:00,29,-999,60,-999,57
4/23/2015 17:00,21,-999,67,67,44
4/23/2015 18:00,15,-999,77,68,47
4/23/2015 19:00,14,-999,69,59,38
4/23/2015 20:00,10,-999,54,54,32
4/23/2015 21:00,24,-999,54,54,27
4/23/2015 22:00,23,-999,52,53,30
4/23/2015 23:00,26,-999,46,50,29
4/24/2015 0:00,78,40,45,62,26
4/24/2015 1:00,70,-999,45,59,25
4/24/2015 2:00,56,-999,44,65,30
4/24/2015 3:00,61,38,36,67,32
4/24/2015 4:00,60,35,39,68,32
4/24/2015 5:00,52,33,44,50,38
4/24/2015 6:00,66,48,35,44,56
4/24/2015 7:00,65,42,43,39,84
4/24/2015 8:00,64,38,36,38,77
4/24/2015 9:00,56,57,46,45,96
4/24/2015 10:00,57,60,-999,61,49
4/24/2015 11:00,46,65,-999,51,12
4/24/2015 12:00,46,67,75,63,12
4/24/2015 13:00,47,68,68,56,14
4/24/2015 14:00,48,67,69,56,8
4/24/2015 15:00,74,68,62,67,21
4/24/2015 16:00,65,67,62,49,36
4/24/2015 17:00,81,58,59,58,15
4/24/2015 18:00,72,58,65,59,33
4/24/2015 19:00,67,68,67,60,45
4/24/2015 20:00,69,70,71,59,72
4/24/2015 21:00,69,94,62,69,91
4/24/2015 22:00,61,94,64,75,49
4/24/2015 23:00,67,85,59,80,52
4/25/2015 0:00,71,78,51,82,57
4/25/2015 1:00,91,81,45,90,60
4/25/2015 2:00,103,86,48,98,48
4/25/2015 3:00,101,89,44,102,50
4/25/2015 4:00,92,86,44,131,67
4/25/2015 5:00,113,87,40,138,71
4/25/2015 6:00,103,83,55,134,70
4/25/2015 7:00,90,86,63,122,52
4/25/2015 8:00,84,92,69,96,47
4/25/2015 9:00,79,90,62,79,63
4/25/2015 10:00,88,75,62,83,80
4/25/2015 11:00,99,52,65,75,70
4/25/2015 12:00,100,39,70,59,73
4/25/2015 13:00,94,45,70,93,67
4/25/2015 14:00,66,49,67,118,62
4/25/2015 15:00,57,46,61,82,54
4/25/2015 16:00,54,50,66,136,64
4/25/2015 17:00,58,39,58,157,70
4/25/2015 18:00,72,37,75,149,95
4/25/2015 19:00,91,42,92,151,107
4/25/2015 20:00,132,50,85,185,99
4/25/2015 21:00,119,72,77,208,95
4/25/2015 22:00,96,76,84,181,80
4/25/2015 23:00,105,78,92,140,79
4/26/2015 0:00,103,68,90,116,77
4/26/2015 1:00,99,56,99,98,92
4/26/2015 2:00,111,52,93,99,95
4/26/2015 3:00,107,51,94,96,98
4/26/2015 4:00,121,56,106,85,101
4/26/2015 5:00,118,54,109,90,103
4/26/2015 6:00,117,59,118,83,117
4/26/2015 7:00,125,51,139,81,115
4/26/2015 8:00,134,37,150,83,122
4/26/2015 9:00,139,33,141,72,112
4/26/2015 10:00,150,29,122,69,116
4/26/2015 11:00,136,39,111,69,96
4/26/2015 12:00,125,36,98,70,174
4/26/2015 13:00,149,43,95,74,132
4/26/2015 14:00,112,41,93,83,103
4/26/2015 15:00,106,37,79,75,97
4/26/2015 16:00,88,35,88,69,91
4/26/2015 17:00,98,44,83,73,78
4/26/2015 18:00,80,49,85,69,69
4/26/2015 19:00,84,53,95,74,67
4/26/2015 20:00,128,59,117,91,71
4/26/2015 21:00,69,67,124,81,63
4/26/2015 22:00,66,60,120,72,58
4/26/2015 23:00,55,66,108,60,61
4/27/2015 0:00,61,60,107,64,66
4/27/2015 1:00,64,-999,118,71,64
4/27/2015 2:00,71,-999,134,76,77
4/27/2015 3:00,80,-999,120,78,73
4/27/2015 4:00,79,-999,119,81,80
4/27/2015 5:00,88,-999,135,76,81
4/27/2015 6:00,94,-999,139,90,71
4/27/2015 7:00,98,49,151,89,66
4/27/2015 8:00,114,-999,172,86,71
4/27/2015 9:00,120,-999,120,84,78
4/27/2015 10:00,124,-999,113,81,72
4/27/2015 11:00,127,-999,131,55,64
4/27/2015 12:00,132,-999,103,51,61
4/27/2015 13:00,118,-999,65,66,85
4/27/2015 14:00,130,-999,68,57,75
4/27/2015 15:00,115,-999,73,39,77
4/27/2015 16:00,107,-999,83,47,69
4/27/2015 17:00,109,-999,81,44,58
4/27/2015 18:00,52,-999,78,49,56
4/27/2015 19:00,58,-999,77,50,48
4/27/2015 20:00,96,-999,80,54,51
4/27/2015 21:00,47,-999,101,47,32
4/27/2015 22:00,55,-999,144,42,30
4/27/2015 23:00,55,-999,147,36,41
4/28/2015 0:00,40,-999,141,40,39
4/28/2015 1:00,30,-999,144,40,33
4/28/2015 2:00,26,-999,143,44,33
4/28/2015 3:00,35,-999,148,47,33
4/28/2015 4:00,37,-999,149,49,30
4/28/2015 5:00,47,-999,148,46,23
4/28/2015 6:00,48,-999,167,44,34
4/28/2015 7:00,46,-999,185,45,27
4/28/2015 8:00,44,89,177,44,53
4/28/2015 9:00,42,75,182,39,53
4/28/2015 10:00,43,-999,162,43,48
4/28/2015 11:00,46,75,115,44,53
4/28/2015 12:00,48,67,90,34,61
4/28/2015 13:00,43,61,80,36,89
4/28/2015 14:00,46,58,69,41,30
4/28/2015 15:00,48,62,71,37,38
4/28/2015 16:00,53,69,67,43,56
4/28/2015 17:00,58,74,64,41,54
4/28/2015 18:00,45,96,71,40,55
4/28/2015 19:00,51,88,72,33,91
4/28/2015 20:00,53,63,89,31,69
4/28/2015 21:00,69,42,94,37,57
4/28/2015 22:00,92,39,103,30,48
4/28/2015 23:00,109,25,113,36,53
4/29/2015 0:00,111,26,117,29,43
4/29/2015 1:00,115,33,132,23,42
4/29/2015 2:00,120,31,151,29,54
4/29/2015 3:00,120,30,149,27,67
4/29/2015 4:00,128,63,146,27,78
4/29/2015 5:00,131,61,169,32,87
4/29/2015 6:00,135,62,152,41,92
4/29/2015 7:00,136,54,141,41,92
4/29/2015 8:00,141,58,175,46,80
4/29/2015 9:00,146,61,209,48,65
4/29/2015 10:00,153,50,182,54,65
4/29/2015 11:00,130,55,102,67,64
4/29/2015 12:00,115,50,56,73,68
4/29/2015 13:00,95,30,59,52,58
4/29/2015 14:00,102,34,53,67,45
4/29/2015 15:00,104,46,49,70,47
4/29/2015 16:00,104,46,49,70,45
4/29/2015 17:00,102,33,49,59,53
4/29/2015 18:00,114,-999,54,80,49
4/29/2015 19:00,126,-999,68,66,51
4/29/2015 20:00,110,58,89,64,36
4/29/2015 21:00,102,62,76,27,38
4/29/2015 22:00,102,61,84,59,39
4/29/2015 23:00,101,49,88,68,47
4/30/2015 0:00,97,58,88,67,47
4/30/2015 1:00,102,64,108,63,60
4/30/2015 2:00,109,83,117,46,64
4/30/2015 3:00,109,83,116,51,73
4/30/2015 4:00,116,87,116,58,77
4/30/2015 5:00,115,76,113,54,68
4/30/2015 6:00,124,86,132,64,84
4/30/2015 7:00,135,90,183,65,61
4/30/2015 8:00,131,79,197,67,81
4/30/2015 9:00,138,67,158,68,76
4/30/2015 10:00,144,46,145,63,47
4/30/2015 11:00,126,46,121,53,34
4/30/2015 12:00,96,43,95,55,50
4/30/2015 13:00,84,49,58,41,35
4/30/2015 14:00,89,59,48,36,41
4/30/2015 15:00,73,49,52,39,35
4/30/2015 16:00,71,76,57,36,40
4/30/2015 17:00,64,84,55,47,42
4/30/2015 18:00,62,79,86,41,45
4/30/2015 19:00,69,93,62,36,53
4/30/2015 20:00,94,45,71,44,41
4/30/2015 21:00,187,48,66,35,37
4/30/2015 22:00,226,40,59,23,39
4/30/2015 23:00,244,48,68,19,44
5/1/2015 0:00,260,36,72,11,41
5/1/2015 1:00,261,40,72,19,35
5/1/2015 2:00,248,48,60,17,54
5/1/2015 3:00,210,39,51,18,79
5/1/2015 4:00,166,38,-4,14,70
5/1/2015 5:00,155,28,-1,21,68
5/1/2015 6:00,156,25,4,15,62
5/1/2015 7:00,165,33,10,14,60
5/1/2015 8:00,172,36,8,14,-999
5/1/2015 9:00,175,40,10,9,-999
5/1/2015 10:00,163,37,23,10,-999
5/1/2015 11:00,148,38,19,12,-999
5/1/2015 12:00,183,38,22,15,-999
5/1/2015 13:00,76,44,26,7,-999
5/1/2015 14:00,53,43,30,16,-999
5/1/2015 15:00,40,53,35,18,-999
5/1/2015 16:00,34,56,33,15,-999
5/1/2015 17:00,31,52,34,13,-999
5/1/2015 18:00,35,59,38,10,-999
5/1/2015 19:00,35,54,29,12,-999
5/1/2015 20:00,30,50,33,9,30
5/1/2015 21:00,38,47,35,17,41
5/1/2015 22:00,32,47,35,13,42
5/1/2015 23:00,33,54,39,10,43
5/2/2015 0:00,32,51,42,10,48
5/2/2015 1:00,33,54,55,12,60
5/2/2015 2:00,30,48,54,10,59
